Instance,Terminal,Layer,X location,Y location,Voltage
_091_,VGND,li1,9.4300,32.6400,0.000137
_090_,VGND,li1,11.9600,43.5200,0.000062
_089_,VGND,li1,13.3400,43.5200,0.000061
_088_,VGND,li1,20.4700,43.5200,0.000053
_087_,VGND,li1,39.3300,43.5200,0.000067
_086_,VGND,li1,32.4300,43.5200,0.000059
_085_,VGND,li1,27.8300,43.5200,0.000048
_084_,VGND,li1,16.3300,43.5200,0.000058
_083_,VGND,li1,11.2700,43.5200,0.000062
_082_,VGND,li1,13.5700,43.5200,0.000061
_081_,VGND,li1,41.6300,32.6400,0.000136
_080_,VGND,li1,10.3500,38.0800,0.000067
_079_,VGND,li1,15.8700,32.6400,0.000123
_078_,VGND,li1,15.8700,38.0800,0.000063
_077_,VGND,li1,17.7100,48.9600,0.000005
_076_,VGND,li1,28.2900,43.5200,0.000051
_075_,VGND,li1,28.2900,38.0800,0.000047
_074_,VGND,li1,33.3500,38.0800,0.000053
_073_,VGND,li1,40.2500,32.6400,0.000136
