Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_7_34,VGND,li1,31.5100,32.3480,0.000177
TAP_TAPCELL_ROW_6_33,VGND,li1,18.6300,27.4910,0.000112
TAP_TAPCELL_ROW_5_32,VGND,li1,31.5100,26.9080,0.000095
TAP_TAPCELL_ROW_4_31,VGND,li1,18.6300,22.0510,0.000055
TAP_TAPCELL_ROW_3_30,VGND,li1,31.5100,21.4680,0.000052
TAP_TAPCELL_ROW_2_29,VGND,li1,18.6300,16.6110,0.000176
TAP_TAPCELL_ROW_1_28,VGND,li1,31.5100,16.0280,0.000162
TAP_TAPCELL_ROW_0_27,VGND,li1,31.5100,11.1710,0.000005
TAP_TAPCELL_ROW_0_26,VGND,li1,18.6300,11.1710,0.000003
PHY_EDGE_ROW_12_Left_25,VGND,li1,6.2100,43.5200,0.000167
PHY_EDGE_ROW_11_Left_24,VGND,li1,6.2100,43.5200,0.000167
PHY_EDGE_ROW_10_Left_23,VGND,li1,6.2100,38.0800,0.000138
PHY_EDGE_ROW_9_Left_22,VGND,li1,6.2100,38.0800,0.000138
PHY_EDGE_ROW_8_Left_21,VGND,li1,6.2100,32.6400,0.000232
PHY_EDGE_ROW_7_Left_20,VGND,li1,6.2100,32.6400,0.000232
PHY_EDGE_ROW_6_Left_19,VGND,li1,6.2100,27.2000,0.000131
PHY_EDGE_ROW_5_Left_18,VGND,li1,6.2100,27.2000,0.000131
PHY_EDGE_ROW_4_Left_17,VGND,li1,6.2100,21.7600,0.000066
PHY_EDGE_ROW_3_Left_16,VGND,li1,6.2100,21.7600,0.000066
PHY_EDGE_ROW_2_Left_15,VGND,li1,6.2100,16.3200,0.000211
PHY_EDGE_ROW_1_Left_14,VGND,li1,6.2100,16.3200,0.000211
PHY_EDGE_ROW_0_Left_13,VGND,li1,6.2100,10.8800,0.000003
PHY_EDGE_ROW_12_Right_12,VGND,li1,41.1700,43.5200,0.000120
PHY_EDGE_ROW_11_Right_11,VGND,li1,41.1700,43.5200,0.000120
PHY_EDGE_ROW_10_Right_10,VGND,li1,41.1700,38.0800,0.000120
PHY_EDGE_ROW_9_Right_9,VGND,li1,41.1700,38.0800,0.000120
PHY_EDGE_ROW_8_Right_8,VGND,li1,41.1700,32.6400,0.000182
PHY_EDGE_ROW_7_Right_7,VGND,li1,41.1700,32.6400,0.000182
PHY_EDGE_ROW_6_Right_6,VGND,li1,41.1700,27.2000,0.000102
PHY_EDGE_ROW_5_Right_5,VGND,li1,41.1700,27.2000,0.000102
PHY_EDGE_ROW_4_Right_4,VGND,li1,41.1700,21.7600,0.000056
PHY_EDGE_ROW_3_Right_3,VGND,li1,41.1700,21.7600,0.000056
PHY_EDGE_ROW_2_Right_2,VGND,li1,41.1700,16.3200,0.000165
PHY_EDGE_ROW_1_Right_1,VGND,li1,41.1700,16.3200,0.000165
PHY_EDGE_ROW_0_Right_0,VGND,li1,41.1700,10.8800,0.000007
_120_,VGND,li1,11.5000,16.3200,0.000200
_119_,VGND,li1,26.6800,21.7600,0.000050
_118_,VGND,li1,26.6800,16.3200,0.000157
_117_,VGND,li1,11.9600,27.2000,0.000130
_116_,VGND,li1,26.2200,27.2000,0.000084
_115_,VGND,li1,27.1400,32.6400,0.000166
_114_,VGND,li1,26.6800,43.5200,0.000115
_113_,VGND,li1,11.5000,38.0800,0.000138
_112_,VGND,li1,11.5000,32.6400,0.000232
_111_,VGND,li1,11.2700,16.3200,0.000204
_110_,VGND,li1,31.5100,16.3200,0.000162
_109_,VGND,li1,32.4300,16.3200,0.000162
_108_,VGND,li1,12.1900,27.2000,0.000130
_107_,VGND,li1,27.8300,21.7600,0.000050
_106_,VGND,li1,28.2900,32.6400,0.000171
_105_,VGND,li1,28.7500,38.0800,0.000106
_104_,VGND,li1,11.2700,38.0800,0.000138
_103_,VGND,li1,29.4400,16.3200,0.000160
_102_,VGND,li1,17.2500,16.3200,0.000176
_101_,VGND,li1,20.9300,16.3200,0.000166
_100_,VGND,li1,19.5500,21.7600,0.000055
_099_,VGND,li1,11.7300,21.7600,0.000066
_098_,VGND,li1,16.7900,21.7600,0.000059
_097_,VGND,li1,23.2300,27.2000,0.000092
_096_,VGND,li1,20.0100,27.2000,0.000107
_095_,VGND,li1,20.4700,21.7600,0.000052
_094_,VGND,li1,25.5300,32.6400,0.000166
_093_,VGND,li1,20.9300,32.6400,0.000188
_092_,VGND,li1,20.9300,27.2000,0.000107
_091_,VGND,li1,17.2500,32.6400,0.000214
_090_,VGND,li1,24.1500,38.0800,0.000093
_089_,VGND,li1,25.5300,38.0800,0.000099
_088_,VGND,li1,23.6900,38.0800,0.000093
_087_,VGND,li1,17.2500,38.0800,0.000122
_086_,VGND,li1,19.5500,38.0800,0.000115
_085_,VGND,li1,14.4900,38.0800,0.000130
_084_,VGND,li1,12.8800,32.6400,0.000228
_083_,VGND,li1,15.4100,21.7600,0.000062
_082_,VGND,li1,34.7300,32.6400,0.000181
_081_,VGND,li1,38.8700,27.2000,0.000102
_080_,VGND,li1,34.0400,16.3200,0.000163
_079_,VGND,li1,35.1900,27.2000,0.000101
_078_,VGND,li1,35.1900,32.6400,0.000181
_077_,VGND,li1,37.2600,21.7600,0.000056
_076_,VGND,li1,36.8000,27.2000,0.000101
_075_,VGND,li1,37.0300,16.3200,0.000165
_074_,VGND,li1,36.5700,10.8800,0.000007
_073_,VGND,li1,35.6500,16.3200,0.000165
_072_,VGND,li1,36.1100,21.7600,0.000056
_071_,VGND,li1,37.9500,16.3200,0.000165
_070_,VGND,li1,34.0400,38.0800,0.000118
_069_,VGND,li1,36.8000,38.0800,0.000120
_068_,VGND,li1,36.3400,43.5200,0.000120
_067_,VGND,li1,37.7200,38.0800,0.000120
_066_,VGND,li1,35.1900,38.0800,0.000118
_065_,VGND,li1,34.2700,43.5200,0.000119
_064_,VGND,li1,20.7000,38.0800,0.000115
_063_,VGND,li1,21.3900,38.0800,0.000104
_062_,VGND,li1,22.7700,43.5200,0.000124
_061_,VGND,li1,20.2400,43.5200,0.000143
_060_,VGND,li1,10.8100,27.2000,0.000130
_059_,VGND,li1,30.1300,38.0800,0.000106
_058_,VGND,li1,38.8700,32.6400,0.000182
_057_,VGND,li1,32.4300,27.2000,0.000095
_056_,VGND,li1,32.4300,21.7600,0.000054
