Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_5_52,VGND,li1,30.3600,27.2000,0.000144
FILLER_5_45,VGND,li1,26.4500,27.2000,0.000110
FILLER_5_41,VGND,li1,25.3000,27.2000,0.000110
FILLER_5_32,VGND,li1,20.7000,27.2000,0.000121
FILLER_5_20,VGND,li1,17.4800,27.2000,0.000131
FILLER_5_3,VGND,li1,8.7400,27.2000,0.000137
FILLER_4_105,VGND,li1,54.2800,21.7600,0.000228
FILLER_4_82,VGND,li1,43.7000,21.7600,0.000218
FILLER_4_76,VGND,li1,40.7100,21.7600,0.000200
FILLER_4_70,VGND,li1,39.1000,21.7600,0.000200
FILLER_4_58,VGND,li1,34.9600,21.7600,0.000175
FILLER_4_29,VGND,li1,20.2400,21.7600,0.000146
FILLER_4_27,VGND,li1,18.1700,21.7600,0.000156
FILLER_4_3,VGND,li1,7.1300,21.7600,0.000175
FILLER_3_100,VGND,li1,52.4400,21.7600,0.000228
FILLER_3_96,VGND,li1,49.9100,21.7600,0.000228
FILLER_3_88,VGND,li1,47.8400,21.7600,0.000228
FILLER_3_79,VGND,li1,42.5500,21.7600,0.000209
FILLER_3_70,VGND,li1,39.1000,21.7600,0.000200
FILLER_3_63,VGND,li1,34.7300,21.7600,0.000175
FILLER_3_57,VGND,li1,32.2000,21.7600,0.000163
FILLER_3_48,VGND,li1,29.4400,21.7600,0.000152
FILLER_3_32,VGND,li1,20.7000,21.7600,0.000146
FILLER_3_20,VGND,li1,17.4800,21.7600,0.000156
FILLER_3_11,VGND,li1,11.2700,21.7600,0.000175
FILLER_3_3,VGND,li1,8.7400,21.7600,0.000175
FILLER_2_105,VGND,li1,54.2800,16.3200,0.000084
FILLER_2_97,VGND,li1,51.9800,16.3200,0.000084
FILLER_2_85,VGND,li1,47.3800,16.3200,0.000084
FILLER_2_83,VGND,li1,43.9300,16.3200,0.000084
FILLER_2_69,VGND,li1,37.7200,16.3200,0.000079
FILLER_2_59,VGND,li1,33.3500,16.3200,0.000068
FILLER_2_49,VGND,li1,28.2900,16.3200,0.000057
FILLER_2_27,VGND,li1,18.1700,16.3200,0.000048
FILLER_2_15,VGND,li1,15.1800,16.3200,0.000048
FILLER_2_3,VGND,li1,9.6600,16.3200,0.000048
FILLER_1_104,VGND,li1,54.0500,16.3200,0.000084
FILLER_1_92,VGND,li1,50.6000,16.3200,0.000084
FILLER_1_80,VGND,li1,45.0800,16.3200,0.000084
FILLER_1_60,VGND,li1,33.3500,16.3200,0.000068
FILLER_1_55,VGND,li1,31.0500,16.3200,0.000064
FILLER_1_47,VGND,li1,28.9800,16.3200,0.000057
FILLER_1_43,VGND,li1,25.5300,16.3200,0.000045
FILLER_1_36,VGND,li1,22.3100,16.3200,0.000047
FILLER_1_23,VGND,li1,16.7900,16.3200,0.000048
FILLER_1_15,VGND,li1,14.2600,16.3200,0.000048
FILLER_1_3,VGND,li1,9.6600,16.3200,0.000048
FILLER_0_105,VGND,li1,54.2800,10.8800,0.000024
FILLER_0_97,VGND,li1,51.9800,10.8800,0.000024
FILLER_0_85,VGND,li1,47.3800,10.8800,0.000024
FILLER_0_83,VGND,li1,43.9300,10.8800,0.000024
FILLER_0_78,VGND,li1,41.8600,10.8800,0.000024
FILLER_0_62,VGND,li1,34.2700,10.8800,0.000022
FILLER_0_52,VGND,li1,29.6700,10.8800,0.000018
FILLER_0_48,VGND,li1,28.5200,10.8800,0.000015
FILLER_0_41,VGND,li1,25.3000,10.8800,0.000012
FILLER_0_34,VGND,li1,22.0800,10.8800,0.000012
FILLER_0_29,VGND,li1,19.3200,10.8800,0.000012
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000012
FILLER_0_23,VGND,li1,16.3300,10.8800,0.000013
FILLER_0_15,VGND,li1,14.2600,10.8800,0.000013
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000013
hold5,VGND,li1,20.7000,54.4000,0.000030
hold4,VGND,li1,14.2600,38.0800,0.000186
rebuffer3,VGND,li1,20.9300,48.9600,0.000059
rebuffer2,VGND,li1,18.1700,54.4000,0.000031
clone1,VGND,li1,20.9300,38.0800,0.000161
clkload0,VGND,li1,39.1000,38.0800,0.000264
clkbuf_1_1__f_clk,VGND,li1,44.6200,38.0800,0.000316
clkbuf_1_0__f_clk,VGND,li1,18.8600,43.5200,0.000198
clkbuf_0_clk,VGND,li1,31.2800,32.6400,0.000273
fanout22,VGND,li1,52.4400,27.2000,0.000216
fanout21,VGND,li1,28.0600,27.2000,0.000133
fanout20,VGND,li1,37.9500,43.5200,0.000170
fanout19,VGND,li1,29.2100,43.5200,0.000144
output18,VGND,li1,7.8200,43.5200,0.000220
input17,VGND,li1,54.0500,21.7600,0.000228
input16,VGND,li1,36.5700,59.8400,0.000009
input15,VGND,li1,39.7900,59.8400,0.000010
input14,VGND,li1,43.0100,10.8800,0.000024
input13,VGND,li1,40.7100,10.8800,0.000024
input12,VGND,li1,39.3300,10.8800,0.000023
input11,VGND,li1,30.5900,10.8800,0.000018
input10,VGND,li1,26.9100,10.8800,0.000015
input9,VGND,li1,23.6900,10.8800,0.000012
input8,VGND,li1,20.4700,10.8800,0.000012
input7,VGND,li1,20.4700,59.8400,0.000006
input6,VGND,li1,24.1500,59.8400,0.000006
input5,VGND,li1,30.1300,59.8400,0.000008
input4,VGND,li1,26.9100,59.8400,0.000007
input3,VGND,li1,45.3100,59.8400,0.000011
input2,VGND,li1,46.6900,59.8400,0.000011
input1,VGND,li1,17.2500,10.8800,0.000013
TAP_TAPCELL_ROW_17_65,VGND,li1,44.3900,59.5480,0.000011
TAP_TAPCELL_ROW_17_64,VGND,li1,31.5100,59.5480,0.000008
TAP_TAPCELL_ROW_17_63,VGND,li1,18.6300,59.5480,0.000006
TAP_TAPCELL_ROW_16_62,VGND,li1,44.3900,54.6910,0.000041
TAP_TAPCELL_ROW_16_61,VGND,li1,18.6300,54.6910,0.000031
TAP_TAPCELL_ROW_15_60,VGND,li1,31.5100,54.1080,0.000033
TAP_TAPCELL_ROW_14_59,VGND,li1,44.3900,49.2510,0.000070
TAP_TAPCELL_ROW_14_58,VGND,li1,18.6300,49.2510,0.000065
TAP_TAPCELL_ROW_13_57,VGND,li1,31.5100,48.6680,0.000053
TAP_TAPCELL_ROW_12_56,VGND,li1,44.3900,43.8110,0.000178
TAP_TAPCELL_ROW_12_55,VGND,li1,18.6300,43.8110,0.000198
TAP_TAPCELL_ROW_11_54,VGND,li1,31.5100,43.2280,0.000150
TAP_TAPCELL_ROW_10_53,VGND,li1,44.3900,38.3710,0.000316
TAP_TAPCELL_ROW_10_52,VGND,li1,18.6300,38.3710,0.000170
TAP_TAPCELL_ROW_9_51,VGND,li1,31.5100,37.7880,0.000207
TAP_TAPCELL_ROW_8_50,VGND,li1,44.3900,32.9310,0.000343
TAP_TAPCELL_ROW_8_49,VGND,li1,18.6300,32.9310,0.000257
TAP_TAPCELL_ROW_7_48,VGND,li1,31.5100,32.3480,0.000285
TAP_TAPCELL_ROW_6_47,VGND,li1,44.3900,27.4910,0.000196
TAP_TAPCELL_ROW_6_46,VGND,li1,18.6300,27.4910,0.000126
TAP_TAPCELL_ROW_5_45,VGND,li1,31.5100,26.9080,0.000144
TAP_TAPCELL_ROW_4_44,VGND,li1,44.3900,22.0510,0.000218
TAP_TAPCELL_ROW_4_43,VGND,li1,18.6300,22.0510,0.000156
TAP_TAPCELL_ROW_3_42,VGND,li1,31.5100,21.4680,0.000163
TAP_TAPCELL_ROW_2_41,VGND,li1,44.3900,16.6110,0.000084
TAP_TAPCELL_ROW_2_40,VGND,li1,18.6300,16.6110,0.000048
TAP_TAPCELL_ROW_1_39,VGND,li1,31.5100,16.0280,0.000064
TAP_TAPCELL_ROW_0_38,VGND,li1,44.3900,11.1710,0.000024
TAP_TAPCELL_ROW_0_37,VGND,li1,31.5100,11.1710,0.000020
TAP_TAPCELL_ROW_0_36,VGND,li1,18.6300,11.1710,0.000012
PHY_EDGE_ROW_17_Left_35,VGND,li1,6.2100,59.8400,0.000006
PHY_EDGE_ROW_16_Left_34,VGND,li1,6.2100,54.4000,0.000032
PHY_EDGE_ROW_15_Left_33,VGND,li1,6.2100,54.4000,0.000032
PHY_EDGE_ROW_14_Left_32,VGND,li1,6.2100,48.9600,0.000079
PHY_EDGE_ROW_13_Left_31,VGND,li1,6.2100,48.9600,0.000079
PHY_EDGE_ROW_12_Left_30,VGND,li1,6.2100,43.5200,0.000220
PHY_EDGE_ROW_11_Left_29,VGND,li1,6.2100,43.5200,0.000220
PHY_EDGE_ROW_10_Left_28,VGND,li1,6.2100,38.0800,0.000195
PHY_EDGE_ROW_9_Left_27,VGND,li1,6.2100,38.0800,0.000195
PHY_EDGE_ROW_8_Left_26,VGND,li1,6.2100,32.6400,0.000279
PHY_EDGE_ROW_7_Left_25,VGND,li1,6.2100,32.6400,0.000279
PHY_EDGE_ROW_6_Left_24,VGND,li1,6.2100,27.2000,0.000137
PHY_EDGE_ROW_5_Left_23,VGND,li1,6.2100,27.2000,0.000137
PHY_EDGE_ROW_4_Left_22,VGND,li1,6.2100,21.7600,0.000175
PHY_EDGE_ROW_3_Left_21,VGND,li1,6.2100,21.7600,0.000175
PHY_EDGE_ROW_2_Left_20,VGND,li1,6.2100,16.3200,0.000048
PHY_EDGE_ROW_1_Left_19,VGND,li1,6.2100,16.3200,0.000048
PHY_EDGE_ROW_0_Left_18,VGND,li1,6.2100,10.8800,0.000013
PHY_EDGE_ROW_17_Right_17,VGND,li1,55.4300,59.8400,0.000011
PHY_EDGE_ROW_16_Right_16,VGND,li1,55.4300,54.4000,0.000042
PHY_EDGE_ROW_15_Right_15,VGND,li1,55.4300,54.4000,0.000042
PHY_EDGE_ROW_14_Right_14,VGND,li1,55.4300,48.9600,0.000079
PHY_EDGE_ROW_13_Right_13,VGND,li1,55.4300,48.9600,0.000079
PHY_EDGE_ROW_12_Right_12,VGND,li1,55.4300,43.5200,0.000187
PHY_EDGE_ROW_11_Right_11,VGND,li1,55.4300,43.5200,0.000187
PHY_EDGE_ROW_10_Right_10,VGND,li1,55.4300,38.0800,0.000316
PHY_EDGE_ROW_9_Right_9,VGND,li1,55.4300,38.0800,0.000316
PHY_EDGE_ROW_8_Right_8,VGND,li1,55.4300,32.6400,0.000357
PHY_EDGE_ROW_7_Right_7,VGND,li1,55.4300,32.6400,0.000357
PHY_EDGE_ROW_6_Right_6,VGND,li1,55.4300,27.2000,0.000216
PHY_EDGE_ROW_5_Right_5,VGND,li1,55.4300,27.2000,0.000216
PHY_EDGE_ROW_4_Right_4,VGND,li1,55.4300,21.7600,0.000228
PHY_EDGE_ROW_3_Right_3,VGND,li1,55.4300,21.7600,0.000228
PHY_EDGE_ROW_2_Right_2,VGND,li1,55.4300,16.3200,0.000084
PHY_EDGE_ROW_1_Right_1,VGND,li1,55.4300,16.3200,0.000084
PHY_EDGE_ROW_0_Right_0,VGND,li1,55.4300,10.8800,0.000024
_242_,VGND,li1,11.5000,38.0800,0.000194
_241_,VGND,li1,13.8000,48.9600,0.000079
_240_,VGND,li1,14.7200,48.9600,0.000079
_239_,VGND,li1,22.5400,38.0800,0.000161
_238_,VGND,li1,29.4400,38.0800,0.000184
_237_,VGND,li1,38.6400,43.5200,0.000170
_236_,VGND,li1,50.1400,48.9600,0.000079
_235_,VGND,li1,49.6800,43.5200,0.000187
_234_,VGND,li1,49.2200,32.6400,0.000357
_233_,VGND,li1,50.1400,27.2000,0.000216
_232_,VGND,li1,49.2200,21.7600,0.000228
_231_,VGND,li1,36.8000,32.6400,0.000318
_230_,VGND,li1,28.5200,27.2000,0.000133
_229_,VGND,li1,26.2200,21.7600,0.000128
_228_,VGND,li1,11.9600,21.7600,0.000175
_227_,VGND,li1,18.1700,32.6400,0.000257
_226_,VGND,li1,13.5700,32.6400,0.000279
