Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_21_129,VGND,li1,65.0900,70.7200,0.000025
FILLER_21_125,VGND,li1,63.9400,70.7200,0.000025
FILLER_21_113,VGND,li1,60.2600,70.7200,0.000025
FILLER_21_111,VGND,li1,56.8100,70.7200,0.000025
FILLER_21_103,VGND,li1,54.7400,70.7200,0.000025
FILLER_21_92,VGND,li1,48.3000,70.7200,0.000025
FILLER_21_82,VGND,li1,43.7000,70.7200,0.000023
FILLER_21_69,VGND,li1,38.1800,70.7200,0.000020
FILLER_21_62,VGND,li1,34.9600,70.7200,0.000018
FILLER_21_57,VGND,li1,32.2000,70.7200,0.000016
FILLER_21_55,VGND,li1,31.0500,70.7200,0.000015
FILLER_21_48,VGND,li1,28.5200,70.7200,0.000012
FILLER_21_41,VGND,li1,25.3000,70.7200,0.000010
FILLER_21_29,VGND,li1,21.6200,70.7200,0.000010
FILLER_21_27,VGND,li1,18.1700,70.7200,0.000010
FILLER_21_15,VGND,li1,15.1800,70.7200,0.000010
FILLER_21_3,VGND,li1,9.6600,70.7200,0.000010
FILLER_20_129,VGND,li1,65.0900,65.2800,0.000062
FILLER_20_121,VGND,li1,63.0200,65.2800,0.000062
FILLER_20_109,VGND,li1,58.4200,65.2800,0.000062
FILLER_20_97,VGND,li1,52.9000,65.2800,0.000062
FILLER_20_89,VGND,li1,46.6900,65.2800,0.000062
FILLER_20_85,VGND,li1,45.5400,65.2800,0.000061
FILLER_20_82,VGND,li1,43.7000,65.2800,0.000059
FILLER_20_61,VGND,li1,34.0400,65.2800,0.000046
FILLER_20_48,VGND,li1,27.8300,65.2800,0.000032
FILLER_20_36,VGND,li1,24.8400,65.2800,0.000027
FILLER_20_29,VGND,li1,19.0900,65.2800,0.000029
FILLER_20_27,VGND,li1,18.1700,65.2800,0.000029
FILLER_20_15,VGND,li1,15.1800,65.2800,0.000029
FILLER_20_3,VGND,li1,9.6600,65.2800,0.000029
FILLER_19_129,VGND,li1,65.0900,65.2800,0.000062
FILLER_19_125,VGND,li1,63.9400,65.2800,0.000062
FILLER_19_113,VGND,li1,60.2600,65.2800,0.000062
FILLER_19_111,VGND,li1,56.8100,65.2800,0.000062
FILLER_19_107,VGND,li1,55.6600,65.2800,0.000062
FILLER_19_93,VGND,li1,48.7600,65.2800,0.000062
FILLER_19_79,VGND,li1,42.0900,65.2800,0.000059
FILLER_19_23,VGND,li1,16.5600,65.2800,0.000029
FILLER_19_15,VGND,li1,14.2600,65.2800,0.000029
FILLER_19_3,VGND,li1,9.6600,65.2800,0.000029
FILLER_18_129,VGND,li1,65.0900,59.8400,0.000179
FILLER_18_117,VGND,li1,62.1000,59.8400,0.000179
FILLER_18_95,VGND,li1,49.6800,59.8400,0.000160
FILLER_18_82,VGND,li1,43.7000,59.8400,0.000145
FILLER_18_64,VGND,li1,36.8000,59.8400,0.000112
FILLER_18_60,VGND,li1,33.3500,59.8400,0.000100
FILLER_18_56,VGND,li1,32.2000,59.8400,0.000092
FILLER_18_41,VGND,li1,25.7600,59.8400,0.000057
FILLER_18_29,VGND,li1,19.5500,59.8400,0.000059
FILLER_18_15,VGND,li1,13.8000,59.8400,0.000060
FILLER_18_3,VGND,li1,9.6600,59.8400,0.000060
FILLER_17_129,VGND,li1,65.0900,59.8400,0.000179
FILLER_17_125,VGND,li1,63.9400,59.8400,0.000179
FILLER_17_111,VGND,li1,56.8100,59.8400,0.000176
FILLER_17_105,VGND,li1,55.2000,59.8400,0.000173
FILLER_17_93,VGND,li1,51.0600,59.8400,0.000166
FILLER_17_85,VGND,li1,44.8500,59.8400,0.000145
FILLER_17_81,VGND,li1,43.7000,59.8400,0.000145
FILLER_17_72,VGND,li1,39.1000,59.8400,0.000126
FILLER_17_60,VGND,li1,35.8800,59.8400,0.000112
FILLER_17_54,VGND,li1,30.8200,59.8400,0.000081
FILLER_17_40,VGND,li1,24.1500,59.8400,0.000057
FILLER_17_36,VGND,li1,23.0000,59.8400,0.000058
FILLER_17_15,VGND,li1,14.2600,59.8400,0.000060
FILLER_17_3,VGND,li1,9.6600,59.8400,0.000060
FILLER_16_117,VGND,li1,59.5700,54.4000,0.000140
FILLER_16_105,VGND,li1,55.2000,54.4000,0.000137
FILLER_16_93,VGND,li1,51.0600,54.4000,0.000135
FILLER_16_89,VGND,li1,46.6900,54.4000,0.000129
FILLER_16_85,VGND,li1,45.5400,54.4000,0.000129
FILLER_16_81,VGND,li1,43.4700,54.4000,0.000125
FILLER_16_74,VGND,li1,40.0200,54.4000,0.000114
FILLER_16_66,VGND,li1,37.7200,54.4000,0.000105
FILLER_16_54,VGND,li1,33.1200,54.4000,0.000096
FILLER_16_49,VGND,li1,28.5200,54.4000,0.000078
FILLER_16_43,VGND,li1,25.9900,54.4000,0.000067
FILLER_16_29,VGND,li1,19.0900,54.4000,0.000063
FILLER_16_27,VGND,li1,18.1700,54.4000,0.000063
FILLER_16_15,VGND,li1,15.1800,54.4000,0.000067
FILLER_16_3,VGND,li1,9.6600,54.4000,0.000070
FILLER_15_128,VGND,li1,64.8600,54.4000,0.000142
FILLER_15_109,VGND,li1,56.3500,54.4000,0.000138
FILLER_15_101,VGND,li1,53.8200,54.4000,0.000137
FILLER_15_94,VGND,li1,48.9900,54.4000,0.000132
FILLER_15_79,VGND,li1,42.3200,54.4000,0.000121
FILLER_15_72,VGND,li1,38.8700,54.4000,0.000114
FILLER_15_64,VGND,li1,36.8000,54.4000,0.000105
FILLER_15_57,VGND,li1,32.2000,54.4000,0.000087
FILLER_15_54,VGND,li1,30.8200,54.4000,0.000087
FILLER_15_45,VGND,li1,26.4500,54.4000,0.000067
FILLER_15_39,VGND,li1,24.8400,54.4000,0.000057
FILLER_15_27,VGND,li1,20.7000,54.4000,0.000060
FILLER_15_3,VGND,li1,7.1300,54.4000,0.000070
FILLER_14_128,VGND,li1,64.8600,48.9600,0.000201
FILLER_14_72,VGND,li1,39.1000,48.9600,0.000145
FILLER_14_68,VGND,li1,37.0300,48.9600,0.000134
FILLER_14_52,VGND,li1,30.3600,48.9600,0.000103
FILLER_14_32,VGND,li1,20.4700,48.9600,0.000087
FILLER_14_3,VGND,li1,7.1300,48.9600,0.000101
FILLER_13_128,VGND,li1,64.8600,48.9600,0.000201
FILLER_13_111,VGND,li1,56.8100,48.9600,0.000198
FILLER_13_107,VGND,li1,54.9700,48.9600,0.000196
FILLER_13_100,VGND,li1,51.9800,48.9600,0.000190
FILLER_13_92,VGND,li1,48.3000,48.9600,0.000180
FILLER_13_77,VGND,li1,41.1700,48.9600,0.000158
FILLER_13_69,VGND,li1,39.1000,48.9600,0.000145
FILLER_13_65,VGND,li1,35.6500,48.9600,0.000134
FILLER_13_42,VGND,li1,25.7600,48.9600,0.000078
FILLER_13_35,VGND,li1,22.0800,48.9600,0.000087
FILLER_13_3,VGND,li1,7.3600,48.9600,0.000101
FILLER_12_121,VGND,li1,61.8700,43.5200,0.000088
FILLER_12_113,VGND,li1,59.3400,43.5200,0.000086
FILLER_12_109,VGND,li1,55.8900,43.5200,0.000083
FILLER_12_103,VGND,li1,54.2800,43.5200,0.000083
FILLER_12_91,VGND,li1,50.1400,43.5200,0.000078
FILLER_12_85,VGND,li1,45.3100,43.5200,0.000071
FILLER_12_83,VGND,li1,43.9300,43.5200,0.000071
FILLER_12_75,VGND,li1,41.8600,43.5200,0.000069
FILLER_12_63,VGND,li1,37.2600,43.5200,0.000061
FILLER_12_55,VGND,li1,31.0500,43.5200,0.000054
FILLER_12_43,VGND,li1,28.0600,43.5200,0.000051
FILLER_12_37,VGND,li1,22.7700,43.5200,0.000054
FILLER_12_29,VGND,li1,20.7000,43.5200,0.000054
FILLER_12_27,VGND,li1,18.1700,43.5200,0.000054
FILLER_12_3,VGND,li1,9.6600,43.5200,0.000054
FILLER_11_129,VGND,li1,65.0900,43.5200,0.000088
FILLER_11_119,VGND,li1,60.4900,43.5200,0.000086
FILLER_11_113,VGND,li1,58.8800,43.5200,0.000086
FILLER_11_110,VGND,li1,56.5800,43.5200,0.000085
